SECS,FLUOR,NORM_FLUOR,SOURCE
0.003278139,274457,0.579640766,INDUCTION-4188-20201116-10_53_39
0.003318189,274886,0.581051268,INDUCTION-4188-20201116-10_53_39
0.003358009,275269,0.582310527,INDUCTION-4188-20201116-10_53_39
0.003398059,275663,0.583605954,INDUCTION-4188-20201116-10_53_39
0.003438119,276112,0.585082214,INDUCTION-4188-20201116-10_53_39
0.003478169,276530,0.586456549,INDUCTION-4188-20201116-10_53_39
0.003518219,276948,0.587830884,INDUCTION-4188-20201116-10_53_39
0.003558039,277359,0.589182205,INDUCTION-4188-20201116-10_53_39
0.003598089,277793,0.590609146,INDUCTION-4188-20201116-10_53_39
0.003638149,278214,0.591993345,INDUCTION-4188-20201116-10_53_39
0.003678199,278646,0.593413711,INDUCTION-4188-20201116-10_53_39
0.003718019,279046,0.594728865,INDUCTION-4188-20201116-10_53_39
0.003758069,279493,0.596198549,INDUCTION-4188-20201116-10_53_39
0.003798129,279911,0.597572884,INDUCTION-4188-20201116-10_53_39
0.003838179,280335,0.598966947,INDUCTION-4188-20201116-10_53_39
0.003877999,280720,0.600232782,INDUCTION-4188-20201116-10_53_39
0.003918049,281168,0.601705754,INDUCTION-4188-20201116-10_53_39
0.003958109,281599,0.603122832,INDUCTION-4188-20201116-10_53_39
0.003998159,282008,0.604467577,INDUCTION-4188-20201116-10_53_39
0.004038219,282421,0.605825473,INDUCTION-4188-20201116-10_53_39
0.004078029,282833,0.607180081,INDUCTION-4188-20201116-10_53_39
0.004118089,283250,0.608551128,INDUCTION-4188-20201116-10_53_39
0.004158139,283624,0.609780797,INDUCTION-4188-20201116-10_53_39
0.004198189,284042,0.611155132,INDUCTION-4188-20201116-10_53_39
0.004238009,284432,0.612437407,INDUCTION-4188-20201116-10_53_39
0.004278059,284817,0.613703242,INDUCTION-4188-20201116-10_53_39
0.004318119,285233,0.615071002,INDUCTION-4188-20201116-10_53_39
0.004358169,285631,0.61637958,INDUCTION-4188-20201116-10_53_39
0.004398229,286008,0.617619112,INDUCTION-4188-20201116-10_53_39
0.004438039,286406,0.61892769,INDUCTION-4188-20201116-10_53_39
0.004478099,286797,0.620213252,INDUCTION-4188-20201116-10_53_39
0.004518149,287152,0.621380451,INDUCTION-4188-20201116-10_53_39
0.004558209,287520,0.622590392,INDUCTION-4188-20201116-10_53_39
0.004598019,287898,0.623833212,INDUCTION-4188-20201116-10_53_39
0.004638079,288241,0.624960956,INDUCTION-4188-20201116-10_53_39
0.004678129,288592,0.626115004,INDUCTION-4188-20201116-10_53_39
0.004718189,288980,0.627390703,INDUCTION-4188-20201116-10_53_39
0.004757999,289314,0.628488856,INDUCTION-4188-20201116-10_53_39
0.004798059,289641,0.629563994,INDUCTION-4188-20201116-10_53_39
0.004838109,289981,0.630681874,INDUCTION-4188-20201116-10_53_39
0.004878159,290331,0.631832634,INDUCTION-4188-20201116-10_53_39
0.004918219,290646,0.632868317,INDUCTION-4188-20201116-10_53_39
0.004958029,291028,0.634124289,INDUCTION-4188-20201116-10_53_39
0.004998089,291347,0.635173124,INDUCTION-4188-20201116-10_53_39
0.005038139,291644,0.636149625,INDUCTION-4188-20201116-10_53_39
0.005078199,291933,0.637099823,INDUCTION-4188-20201116-10_53_39
0.005118009,292276,0.638227568,INDUCTION-4188-20201116-10_53_39
0.005158069,292600,0.639292842,INDUCTION-4188-20201116-10_53_39
0.005198119,292867,0.640170707,INDUCTION-4188-20201116-10_53_39
0.005238179,293184,0.641212966,INDUCTION-4188-20201116-10_53_39
0.005277989,293466,0.642140149,INDUCTION-4188-20201116-10_53_39
0.005318049,293800,0.643238303,INDUCTION-4188-20201116-10_53_39
0.005358099,294047,0.64405041,INDUCTION-4188-20201116-10_53_39
0.005398149,294330,0.644980881,INDUCTION-4188-20201116-10_53_39
0.005438209,294613,0.645911352,INDUCTION-4188-20201116-10_53_39
0.005478029,294926,0.64694046,INDUCTION-4188-20201116-10_53_39
0.005518079,295190,0.647808461,INDUCTION-4188-20201116-10_53_39
0.005558129,295476,0.648748796,INDUCTION-4188-20201116-10_53_39
0.005598189,295740,0.649616797,INDUCTION-4188-20201116-10_53_39
0.005637999,295976,0.650392738,INDUCTION-4188-20201116-10_53_39
0.005678059,296265,0.651342936,INDUCTION-4188-20201116-10_53_39
0.005718109,296529,0.652210937,INDUCTION-4188-20201116-10_53_39
0.005758169,296749,0.652934272,INDUCTION-4188-20201116-10_53_39
0.005798219,296994,0.653739803,INDUCTION-4188-20201116-10_53_39
0.005838039,297259,0.654611093,INDUCTION-4188-20201116-10_53_39
0.005878089,297507,0.655426488,INDUCTION-4188-20201116-10_53_39
0.005918149,297738,0.656185989,INDUCTION-4188-20201116-10_53_39
0.005958199,297986,0.657001384,INDUCTION-4188-20201116-10_53_39
0.005998019,298221,0.657774037,INDUCTION-4188-20201116-10_53_39
0.006038069,298463,0.658569705,INDUCTION-4188-20201116-10_53_39
0.006078119,298679,0.659279888,INDUCTION-4188-20201116-10_53_39
0.006118179,298902,0.660013086,INDUCTION-4188-20201116-10_53_39
0.006157989,299124,0.660742996,INDUCTION-4188-20201116-10_53_39
0.006198049,299379,0.661581406,INDUCTION-4188-20201116-10_53_39
0.006238099,299606,0.662327756,INDUCTION-4188-20201116-10_53_39
0.006278159,299792,0.662939302,INDUCTION-4188-20201116-10_53_39
0.006318209,300069,0.663850046,INDUCTION-4188-20201116-10_53_39
0.006358029,300254,0.664458305,INDUCTION-4188-20201116-10_53_39
0.006398079,300492,0.665240821,INDUCTION-4188-20201116-10_53_39
0.006438139,300696,0.665911549,INDUCTION-4188-20201116-10_53_39
0.006478189,300918,0.66664146,INDUCTION-4188-20201116-10_53_39
0.006518009,301142,0.667377946,INDUCTION-4188-20201116-10_53_39
0.006558059,301336,0.668015795,INDUCTION-4188-20201116-10_53_39
0.006598119,301558,0.668745705,INDUCTION-4188-20201116-10_53_39
0.006638169,301738,0.669337524,INDUCTION-4188-20201116-10_53_39
0.006678219,301949,0.670031268,INDUCTION-4188-20201116-10_53_39
0.006718039,302170,0.67075789,INDUCTION-4188-20201116-10_53_39
0.006758089,302365,0.671399027,INDUCTION-4188-20201116-10_53_39
0.006798149,302545,0.671990847,INDUCTION-4188-20201116-10_53_39
0.006838199,302788,0.672789802,INDUCTION-4188-20201116-10_53_39
